# nChar,nWords,nLongWords,nShortWords,mostFreqWordLen,avgWordLen,nSentences,nLongSentences,nShortSentences,mostFreqSentLen,avgSentLen,nDifferentWords,nStopwords, avaliacao
1293.00000,97.00000,12.00000,85.00000,3.00000,10.55670,11.00000,6.00000,3.00000,2.00000,8.81818,79.00000,129.00000,350.00000
1419.00000,109.00000,25.00000,84.00000,3.00000,10.48624,9.00000,2.00000,1.00000,17.00000,12.11111,79.00000,134.00000,250.00000
1959.00000,155.00000,33.00000,122.00000,3.00000,10.21935,24.00000,6.00000,13.00000,5.00000,6.45833,132.00000,169.00000,650.00000
2311.00000,162.00000,41.00000,121.00000,3.00000,11.37654,13.00000,10.00000,1.00000,22.00000,12.46154,145.00000,203.00000,250.00000
1484.00000,107.00000,21.00000,86.00000,2.00000,11.10280,13.00000,5.00000,4.00000,9.00000,8.23077,80.00000,140.00000,550.00000
1846.00000,141.00000,33.00000,108.00000,2.00000,10.51773,14.00000,8.00000,1.00000,16.00000,10.07143,122.00000,166.00000,450.00000
1628.00000,119.00000,17.00000,102.00000,3.00000,10.78992,12.00000,6.00000,2.00000,18.00000,9.91667,96.00000,178.00000,400.00000
4628.00000,367.00000,50.00000,317.00000,5.00000,10.01907,40.00000,18.00000,12.00000,17.00000,9.17500,318.00000,412.00000,200.00000
2122.00000,163.00000,34.00000,129.00000,2.00000,10.24540,13.00000,8.00000,5.00000,7.00000,12.53846,145.00000,164.00000,900.00000
1917.00000,140.00000,34.00000,106.00000,3.00000,10.83571,22.00000,6.00000,9.00000,9.00000,6.36364,127.00000,161.00000,400.00000
1945.00000,142.00000,62.00000,80.00000,2.00000,11.21831,7.00000,6.00000,0.00000,71.00000,20.28571,130.00000,139.00000,750.00000
1782.00000,128.00000,32.00000,96.00000,2.00000,10.93750,18.00000,5.00000,5.00000,14.00000,7.11111,116.00000,157.00000,350.00000
1079.00000,83.00000,21.00000,62.00000,2.00000,10.61446,7.00000,4.00000,0.00000,43.00000,11.85714,68.00000,86.00000,550.00000
964.00000,78.00000,17.00000,61.00000,2.00000,10.12821,6.00000,4.00000,1.00000,28.00000,13.00000,70.00000,73.00000,150.00000
1686.00000,119.00000,29.00000,90.00000,3.00000,11.48739,11.00000,4.00000,1.00000,12.00000,10.81818,105.00000,154.00000,600.00000
861.00000,64.00000,14.00000,50.00000,3.00000,10.95312,6.00000,5.00000,0.00000,35.00000,10.66667,60.00000,77.00000,350.00000
1036.00000,74.00000,16.00000,58.00000,2.00000,10.90541,8.00000,6.00000,1.00000,27.00000,9.25000,68.00000,104.00000,250.00000
1294.00000,94.00000,23.00000,71.00000,3.00000,10.92553,12.00000,5.00000,2.00000,13.00000,7.83333,83.00000,128.00000,400.00000
1539.00000,120.00000,30.00000,90.00000,2.00000,10.22500,10.00000,6.00000,0.00000,19.00000,12.00000,94.00000,127.00000,400.00000
1377.00000,102.00000,32.00000,70.00000,2.00000,10.93137,11.00000,5.00000,2.00000,9.00000,9.27273,89.00000,103.00000,450.00000
2188.00000,160.00000,40.00000,120.00000,3.00000,10.96875,13.00000,9.00000,0.00000,28.00000,12.30769,136.00000,191.00000,850.00000
1539.00000,112.00000,46.00000,66.00000,1.00000,11.25000,7.00000,4.00000,1.00000,49.00000,16.00000,101.00000,113.00000,150.00000
1948.00000,150.00000,47.00000,103.00000,2.00000,10.68000,11.00000,8.00000,0.00000,31.00000,13.63636,112.00000,154.00000,650.00000
1756.00000,125.00000,38.00000,87.00000,2.00000,11.48000,6.00000,6.00000,0.00000,67.00000,20.83333,101.00000,159.00000,450.00000
1496.00000,101.00000,27.00000,74.00000,3.00000,11.75248,13.00000,7.00000,3.00000,15.00000,7.76923,76.00000,147.00000,400.00000
1259.00000,93.00000,25.00000,68.00000,1.00000,10.76344,8.00000,3.00000,1.00000,33.00000,11.62500,81.00000,100.00000,600.00000
2137.00000,154.00000,26.00000,128.00000,2.00000,10.96753,15.00000,7.00000,0.00000,19.00000,10.26667,125.00000,213.00000,350.00000
1479.00000,115.00000,20.00000,95.00000,2.00000,10.44348,22.00000,1.00000,11.00000,12.00000,5.22727,101.00000,117.00000,850.00000
907.00000,61.00000,16.00000,45.00000,2.00000,11.86885,7.00000,3.00000,0.00000,13.00000,8.71429,42.00000,87.00000,0.00000
1248.00000,103.00000,27.00000,76.00000,2.00000,9.73786,8.00000,3.00000,0.00000,12.00000,12.87500,94.00000,96.00000,1000.00000
1620.00000,129.00000,26.00000,103.00000,1.00000,10.23256,6.00000,5.00000,0.00000,33.00000,21.50000,118.00000,132.00000,700.00000
2227.00000,161.00000,16.00000,145.00000,3.00000,10.89441,9.00000,8.00000,1.00000,37.00000,17.88889,119.00000,263.00000,450.00000
1793.00000,134.00000,23.00000,111.00000,3.00000,10.80597,12.00000,9.00000,1.00000,26.00000,11.16667,107.00000,163.00000,650.00000
1150.00000,83.00000,25.00000,58.00000,2.00000,11.20482,7.00000,5.00000,0.00000,33.00000,11.85714,78.00000,96.00000,650.00000
1672.00000,131.00000,34.00000,97.00000,2.00000,10.28244,8.00000,7.00000,0.00000,32.00000,16.37500,119.00000,136.00000,350.00000
1641.00000,124.00000,26.00000,98.00000,3.00000,10.67742,9.00000,6.00000,0.00000,17.00000,13.77778,97.00000,144.00000,650.00000
1835.00000,145.00000,44.00000,101.00000,2.00000,10.22069,15.00000,5.00000,2.00000,10.00000,9.66667,128.00000,129.00000,500.00000
1136.00000,75.00000,21.00000,54.00000,2.00000,12.01333,10.00000,4.00000,2.00000,32.00000,7.50000,67.00000,101.00000,400.00000
2228.00000,161.00000,46.00000,115.00000,3.00000,11.25466,14.00000,8.00000,2.00000,16.00000,11.50000,142.00000,194.00000,400.00000
1772.00000,128.00000,43.00000,85.00000,3.00000,11.36719,8.00000,8.00000,0.00000,36.00000,16.00000,102.00000,148.00000,400.00000
2163.00000,162.00000,37.00000,125.00000,3.00000,10.59259,13.00000,10.00000,0.00000,24.00000,12.46154,140.00000,193.00000,400.00000
1937.00000,143.00000,30.00000,113.00000,2.00000,10.87413,17.00000,5.00000,2.00000,14.00000,8.41176,133.00000,172.00000,750.00000
1453.00000,105.00000,34.00000,71.00000,2.00000,11.29524,6.00000,6.00000,0.00000,32.00000,17.50000,92.00000,129.00000,350.00000
1237.00000,86.00000,21.00000,65.00000,2.00000,11.50000,8.00000,5.00000,0.00000,24.00000,10.75000,79.00000,108.00000,300.00000
1405.00000,115.00000,37.00000,78.00000,2.00000,10.12174,7.00000,5.00000,0.00000,16.00000,16.42857,105.00000,90.00000,200.00000
2118.00000,161.00000,42.00000,119.00000,2.00000,10.55901,19.00000,9.00000,6.00000,0.00000,8.47368,136.00000,190.00000,550.00000
1566.00000,114.00000,37.00000,77.00000,2.00000,11.02632,12.00000,7.00000,5.00000,8.00000,9.50000,108.00000,114.00000,800.00000
1547.00000,110.00000,17.00000,93.00000,3.00000,11.20909,17.00000,4.00000,4.00000,14.00000,6.47059,92.00000,149.00000,450.00000
1640.00000,110.00000,19.00000,91.00000,3.00000,11.60909,14.00000,7.00000,1.00000,15.00000,7.85714,97.00000,175.00000,300.00000
1787.00000,136.00000,23.00000,113.00000,3.00000,10.47794,10.00000,5.00000,0.00000,14.00000,13.60000,121.00000,159.00000,850.00000
2177.00000,169.00000,43.00000,126.00000,2.00000,10.44379,14.00000,9.00000,0.00000,14.00000,12.07143,140.00000,157.00000,950.00000
1555.00000,112.00000,36.00000,76.00000,1.00000,11.31250,10.00000,7.00000,1.00000,35.00000,11.20000,101.00000,126.00000,350.00000
1775.00000,126.00000,49.00000,77.00000,2.00000,11.29365,11.00000,8.00000,0.00000,32.00000,11.45455,101.00000,142.00000,550.00000
1744.00000,136.00000,33.00000,103.00000,1.00000,10.22794,16.00000,6.00000,5.00000,8.00000,8.50000,114.00000,136.00000,900.00000
2028.00000,159.00000,37.00000,122.00000,1.00000,10.35849,17.00000,9.00000,2.00000,15.00000,9.35294,125.00000,162.00000,900.00000
1461.00000,103.00000,31.00000,72.00000,2.00000,11.27184,8.00000,5.00000,0.00000,14.00000,12.87500,97.00000,133.00000,850.00000
1064.00000,78.00000,20.00000,58.00000,4.00000,11.17949,8.00000,4.00000,2.00000,8.00000,9.75000,71.00000,89.00000,300.00000
2540.00000,182.00000,35.00000,147.00000,5.00000,11.14835,18.00000,9.00000,2.00000,16.00000,10.11111,140.00000,242.00000,250.00000
1180.00000,93.00000,13.00000,80.00000,2.00000,10.16129,12.00000,3.00000,1.00000,13.00000,7.75000,85.00000,102.00000,650.00000
1116.00000,82.00000,22.00000,60.00000,2.00000,11.07317,8.00000,4.00000,2.00000,34.00000,10.25000,78.00000,100.00000,300.00000
974.00000,71.00000,15.00000,56.00000,3.00000,10.74648,7.00000,5.00000,0.00000,37.00000,10.14286,59.00000,91.00000,300.00000
1832.00000,126.00000,31.00000,95.00000,2.00000,11.41270,11.00000,7.00000,0.00000,38.00000,11.45455,114.00000,166.00000,500.00000
942.00000,64.00000,7.00000,57.00000,3.00000,11.71875,5.00000,5.00000,0.00000,32.00000,12.80000,50.00000,111.00000,300.00000
1536.00000,96.00000,22.00000,74.00000,3.00000,12.90625,12.00000,6.00000,2.00000,33.00000,8.00000,79.00000,173.00000,200.00000
951.00000,73.00000,12.00000,61.00000,2.00000,10.57534,4.00000,3.00000,0.00000,24.00000,18.25000,57.00000,83.00000,300.00000
1428.00000,105.00000,20.00000,85.00000,3.00000,10.84762,8.00000,6.00000,1.00000,8.00000,13.12500,93.00000,138.00000,450.00000
1246.00000,96.00000,27.00000,69.00000,2.00000,10.60417,5.00000,5.00000,0.00000,34.00000,19.20000,85.00000,100.00000,0.00000
1546.00000,112.00000,34.00000,78.00000,3.00000,11.32143,11.00000,9.00000,0.00000,22.00000,10.18182,104.00000,136.00000,600.00000
2000.00000,155.00000,34.00000,121.00000,2.00000,10.25806,17.00000,8.00000,3.00000,19.00000,9.11765,128.00000,194.00000,600.00000
1173.00000,89.00000,31.00000,58.00000,5.00000,10.74157,10.00000,5.00000,3.00000,1.00000,8.90000,87.00000,77.00000,600.00000
791.00000,62.00000,11.00000,51.00000,3.00000,10.46774,6.00000,4.00000,1.00000,37.00000,10.33333,55.00000,65.00000,100.00000
1123.00000,78.00000,11.00000,67.00000,2.00000,11.55128,6.00000,6.00000,0.00000,44.00000,13.00000,51.00000,118.00000,350.00000
833.00000,61.00000,11.00000,50.00000,2.00000,11.11475,1.00000,1.00000,0.00000,155.00000,61.00000,48.00000,94.00000,250.00000
2297.00000,178.00000,52.00000,126.00000,2.00000,10.16292,11.00000,8.00000,0.00000,33.00000,16.18182,162.00000,176.00000,650.00000
1562.00000,111.00000,30.00000,81.00000,1.00000,11.07207,8.00000,7.00000,0.00000,23.00000,13.87500,101.00000,144.00000,750.00000
1437.00000,103.00000,28.00000,75.00000,3.00000,10.89320,14.00000,4.00000,3.00000,10.00000,7.35714,90.00000,118.00000,800.00000
669.00000,46.00000,5.00000,41.00000,2.00000,11.73913,5.00000,4.00000,1.00000,33.00000,9.20000,39.00000,65.00000,350.00000
1541.00000,112.00000,31.00000,81.00000,3.00000,10.93750,12.00000,7.00000,0.00000,21.00000,9.33333,98.00000,125.00000,550.00000
1789.00000,125.00000,41.00000,84.00000,2.00000,11.43200,9.00000,6.00000,0.00000,36.00000,13.88889,101.00000,148.00000,950.00000
1709.00000,116.00000,27.00000,89.00000,2.00000,11.57759,14.00000,6.00000,2.00000,17.00000,8.28571,103.00000,156.00000,800.00000
1596.00000,118.00000,33.00000,85.00000,3.00000,11.00847,4.00000,4.00000,0.00000,102.00000,29.50000,94.00000,151.00000,550.00000
1076.00000,74.00000,7.00000,67.00000,3.00000,11.28378,8.00000,5.00000,0.00000,38.00000,9.25000,68.00000,109.00000,900.00000
1488.00000,120.00000,35.00000,85.00000,3.00000,10.18333,7.00000,6.00000,0.00000,36.00000,17.14286,92.00000,117.00000,850.00000
1768.00000,118.00000,42.00000,76.00000,3.00000,12.13559,9.00000,7.00000,0.00000,32.00000,13.11111,101.00000,149.00000,1000.00000
2413.00000,183.00000,36.00000,147.00000,3.00000,10.58470,15.00000,12.00000,0.00000,21.00000,12.20000,138.00000,208.00000,550.00000
893.00000,58.00000,21.00000,37.00000,3.00000,12.50000,7.00000,3.00000,1.00000,8.00000,8.28571,49.00000,75.00000,0.00000
1145.00000,81.00000,18.00000,63.00000,5.00000,11.59259,7.00000,6.00000,0.00000,23.00000,11.57143,64.00000,103.00000,400.00000
2287.00000,175.00000,39.00000,136.00000,2.00000,10.45714,14.00000,11.00000,1.00000,25.00000,12.50000,148.00000,187.00000,750.00000
986.00000,72.00000,17.00000,55.00000,4.00000,11.08333,10.00000,2.00000,1.00000,14.00000,7.20000,66.00000,83.00000,650.00000
1176.00000,75.00000,27.00000,48.00000,5.00000,12.65333,7.00000,5.00000,0.00000,35.00000,10.71429,60.00000,113.00000,700.00000
1797.00000,133.00000,44.00000,89.00000,2.00000,11.14286,7.00000,6.00000,1.00000,37.00000,19.00000,115.00000,146.00000,600.00000
1306.00000,93.00000,12.00000,81.00000,5.00000,10.93548,7.00000,6.00000,0.00000,35.00000,13.28571,80.00000,130.00000,450.00000
1738.00000,130.00000,40.00000,90.00000,2.00000,10.90769,13.00000,5.00000,3.00000,11.00000,10.00000,119.00000,131.00000,600.00000
2057.00000,152.00000,36.00000,116.00000,2.00000,10.96053,8.00000,7.00000,0.00000,44.00000,19.00000,123.00000,185.00000,450.00000
1056.00000,80.00000,17.00000,63.00000,5.00000,10.88750,4.00000,4.00000,0.00000,48.00000,20.00000,69.00000,93.00000,450.00000
1475.00000,117.00000,27.00000,90.00000,2.00000,10.35043,7.00000,3.00000,2.00000,65.00000,16.71429,103.00000,120.00000,400.00000
1595.00000,127.00000,18.00000,109.00000,2.00000,10.14961,8.00000,7.00000,1.00000,34.00000,15.87500,102.00000,137.00000,700.00000
2148.00000,160.00000,56.00000,104.00000,2.00000,11.04375,10.00000,8.00000,1.00000,32.00000,16.00000,138.00000,165.00000,1000.00000
2015.00000,165.00000,29.00000,136.00000,2.00000,9.52727,15.00000,7.00000,4.00000,11.00000,11.00000,156.00000,145.00000,500.00000
1560.00000,114.00000,24.00000,90.00000,2.00000,11.11404,12.00000,7.00000,0.00000,16.00000,9.50000,91.00000,149.00000,400.00000
2007.00000,146.00000,32.00000,114.00000,2.00000,10.75342,16.00000,7.00000,4.00000,33.00000,9.12500,116.00000,193.00000,800.00000
1493.00000,98.00000,23.00000,75.00000,3.00000,12.11224,20.00000,3.00000,7.00000,14.00000,4.90000,86.00000,170.00000,350.00000
975.00000,68.00000,24.00000,44.00000,2.00000,11.64706,8.00000,4.00000,2.00000,34.00000,8.50000,60.00000,86.00000,500.00000
1939.00000,129.00000,30.00000,99.00000,3.00000,12.21705,14.00000,10.00000,4.00000,1.00000,9.21429,101.00000,196.00000,500.00000
1307.00000,99.00000,22.00000,77.00000,2.00000,10.84848,6.00000,6.00000,0.00000,33.00000,16.50000,91.00000,114.00000,450.00000
1665.00000,119.00000,43.00000,76.00000,2.00000,11.34454,10.00000,6.00000,0.00000,13.00000,11.90000,94.00000,142.00000,750.00000
1723.00000,125.00000,45.00000,80.00000,2.00000,11.22400,10.00000,6.00000,0.00000,33.00000,12.50000,99.00000,132.00000,350.00000
1052.00000,81.00000,12.00000,69.00000,3.00000,10.37037,5.00000,5.00000,0.00000,33.00000,16.20000,68.00000,103.00000,250.00000
1447.00000,107.00000,23.00000,84.00000,3.00000,10.87850,8.00000,8.00000,0.00000,20.00000,13.37500,91.00000,132.00000,600.00000
1690.00000,126.00000,28.00000,98.00000,1.00000,10.92857,14.00000,6.00000,1.00000,17.00000,9.00000,112.00000,136.00000,500.00000
1187.00000,85.00000,26.00000,59.00000,1.00000,11.22353,8.00000,4.00000,0.00000,12.00000,10.62500,76.00000,106.00000,550.00000
2783.00000,189.00000,62.00000,127.00000,2.00000,11.77778,15.00000,10.00000,1.00000,25.00000,12.60000,149.00000,256.00000,800.00000
1604.00000,120.00000,45.00000,75.00000,2.00000,11.04167,11.00000,6.00000,0.00000,11.00000,10.90909,109.00000,126.00000,300.00000
1370.00000,96.00000,23.00000,73.00000,3.00000,11.37500,6.00000,5.00000,0.00000,32.00000,16.00000,90.00000,130.00000,500.00000
2084.00000,144.00000,22.00000,122.00000,2.00000,11.56944,15.00000,11.00000,3.00000,34.00000,9.60000,114.00000,230.00000,400.00000
1567.00000,107.00000,14.00000,93.00000,3.00000,11.64486,12.00000,7.00000,2.00000,13.00000,8.91667,94.00000,171.00000,500.00000
1994.00000,143.00000,35.00000,108.00000,3.00000,11.27972,16.00000,9.00000,3.00000,19.00000,8.93750,119.00000,208.00000,750.00000
1114.00000,78.00000,16.00000,62.00000,5.00000,11.47436,13.00000,1.00000,2.00000,13.00000,6.00000,63.00000,113.00000,300.00000
2361.00000,171.00000,60.00000,111.00000,3.00000,11.15789,15.00000,9.00000,0.00000,18.00000,11.40000,151.00000,187.00000,500.00000
2330.00000,181.00000,49.00000,132.00000,3.00000,10.54144,13.00000,12.00000,0.00000,25.00000,13.92308,145.00000,188.00000,400.00000
798.00000,53.00000,10.00000,43.00000,3.00000,12.15094,5.00000,3.00000,1.00000,65.00000,10.60000,52.00000,85.00000,700.00000
1124.00000,74.00000,28.00000,46.00000,1.00000,12.40541,5.00000,5.00000,0.00000,33.00000,14.80000,72.00000,110.00000,350.00000
1270.00000,95.00000,17.00000,78.00000,4.00000,10.92632,9.00000,6.00000,1.00000,33.00000,10.55556,83.00000,114.00000,800.00000
1227.00000,91.00000,14.00000,77.00000,3.00000,10.80220,8.00000,5.00000,0.00000,37.00000,11.37500,76.00000,121.00000,700.00000
1709.00000,131.00000,43.00000,88.00000,2.00000,10.69466,7.00000,7.00000,0.00000,41.00000,18.71429,88.00000,148.00000,350.00000
1449.00000,103.00000,35.00000,68.00000,2.00000,11.68932,10.00000,5.00000,0.00000,17.00000,10.30000,83.00000,119.00000,300.00000
1752.00000,132.00000,29.00000,103.00000,1.00000,10.76515,10.00000,7.00000,0.00000,36.00000,13.20000,110.00000,151.00000,650.00000
1378.00000,91.00000,14.00000,77.00000,5.00000,12.18681,10.00000,8.00000,0.00000,16.00000,9.10000,70.00000,142.00000,350.00000
1746.00000,138.00000,32.00000,106.00000,3.00000,10.18116,9.00000,8.00000,0.00000,36.00000,15.33333,118.00000,143.00000,800.00000
1139.00000,84.00000,15.00000,69.00000,2.00000,10.83333,8.00000,4.00000,1.00000,32.00000,10.50000,76.00000,105.00000,150.00000
2193.00000,166.00000,48.00000,118.00000,1.00000,10.39759,12.00000,10.00000,0.00000,22.00000,13.83333,146.00000,164.00000,500.00000
1870.00000,131.00000,26.00000,105.00000,2.00000,11.70992,6.00000,6.00000,0.00000,32.00000,21.83333,104.00000,181.00000,600.00000
1228.00000,90.00000,28.00000,62.00000,2.00000,11.21111,9.00000,5.00000,2.00000,34.00000,10.00000,82.00000,104.00000,250.00000
1779.00000,132.00000,36.00000,96.00000,4.00000,10.88636,9.00000,6.00000,2.00000,35.00000,14.66667,104.00000,166.00000,300.00000
1625.00000,112.00000,34.00000,78.00000,1.00000,11.58929,13.00000,5.00000,1.00000,11.00000,8.61538,98.00000,147.00000,350.00000
1019.00000,81.00000,12.00000,69.00000,3.00000,9.93827,4.00000,3.00000,0.00000,48.00000,20.25000,55.00000,114.00000,300.00000
1466.00000,83.00000,17.00000,66.00000,3.00000,13.71084,10.00000,8.00000,1.00000,27.00000,8.30000,70.00000,157.00000,600.00000
1607.00000,109.00000,28.00000,81.00000,2.00000,11.56881,10.00000,6.00000,2.00000,27.00000,10.90000,104.00000,136.00000,250.00000
1100.00000,85.00000,12.00000,73.00000,3.00000,10.02353,8.00000,3.00000,0.00000,16.00000,10.62500,64.00000,83.00000,400.00000
1322.00000,98.00000,25.00000,73.00000,1.00000,11.00000,10.00000,5.00000,1.00000,13.00000,9.80000,87.00000,109.00000,350.00000
2501.00000,183.00000,59.00000,124.00000,2.00000,11.04918,17.00000,10.00000,3.00000,10.00000,10.76471,126.00000,199.00000,850.00000
1750.00000,132.00000,32.00000,100.00000,2.00000,10.56061,8.00000,7.00000,0.00000,25.00000,16.50000,97.00000,157.00000,750.00000
766.00000,55.00000,6.00000,49.00000,3.00000,11.30909,6.00000,4.00000,1.00000,8.00000,9.16667,47.00000,80.00000,250.00000
1612.00000,114.00000,25.00000,89.00000,3.00000,11.44737,5.00000,5.00000,0.00000,65.00000,22.80000,88.00000,162.00000,450.00000
1202.00000,95.00000,21.00000,74.00000,5.00000,10.15789,7.00000,5.00000,0.00000,18.00000,13.57143,82.00000,102.00000,350.00000
2095.00000,153.00000,40.00000,113.00000,3.00000,11.15033,12.00000,9.00000,0.00000,33.00000,12.75000,128.00000,190.00000,900.00000
1403.00000,120.00000,22.00000,98.00000,2.00000,9.20833,9.00000,5.00000,1.00000,36.00000,13.33333,92.00000,117.00000,550.00000
2354.00000,173.00000,36.00000,137.00000,3.00000,10.80925,4.00000,3.00000,0.00000,144.00000,43.25000,141.00000,222.00000,200.00000
1445.00000,101.00000,24.00000,77.00000,2.00000,11.42574,6.00000,6.00000,0.00000,71.00000,16.83333,87.00000,136.00000,400.00000
1282.00000,107.00000,17.00000,90.00000,3.00000,9.72897,5.00000,5.00000,0.00000,36.00000,21.40000,99.00000,110.00000,200.00000
1529.00000,114.00000,28.00000,86.00000,3.00000,10.93860,12.00000,6.00000,1.00000,2.00000,9.50000,88.00000,125.00000,100.00000
975.00000,62.00000,7.00000,55.00000,3.00000,12.45161,17.00000,2.00000,11.00000,5.00000,3.64706,49.00000,117.00000,150.00000
1057.00000,71.00000,15.00000,56.00000,4.00000,11.90141,6.00000,5.00000,1.00000,30.00000,11.83333,62.00000,104.00000,200.00000
1513.00000,112.00000,19.00000,93.00000,3.00000,10.87500,9.00000,9.00000,0.00000,39.00000,12.44444,98.00000,145.00000,400.00000
1491.00000,120.00000,24.00000,96.00000,2.00000,9.89167,10.00000,7.00000,0.00000,22.00000,12.00000,106.00000,120.00000,300.00000
1585.00000,106.00000,21.00000,85.00000,3.00000,12.22642,8.00000,7.00000,0.00000,32.00000,13.25000,89.00000,152.00000,400.00000
1565.00000,116.00000,34.00000,82.00000,3.00000,11.09483,11.00000,5.00000,1.00000,32.00000,10.54545,100.00000,126.00000,500.00000
1136.00000,93.00000,16.00000,77.00000,1.00000,9.33333,9.00000,5.00000,2.00000,6.00000,10.33333,86.00000,92.00000,350.00000
1613.00000,118.00000,12.00000,106.00000,3.00000,10.74576,5.00000,5.00000,0.00000,67.00000,23.60000,89.00000,187.00000,50.00000
1619.00000,112.00000,23.00000,89.00000,2.00000,11.49107,6.00000,6.00000,0.00000,39.00000,18.66667,87.00000,171.00000,350.00000
1478.00000,103.00000,19.00000,84.00000,5.00000,11.48544,12.00000,7.00000,1.00000,24.00000,8.58333,81.00000,156.00000,500.00000
1967.00000,147.00000,37.00000,110.00000,6.00000,11.06803,10.00000,7.00000,1.00000,34.00000,14.70000,115.00000,164.00000,850.00000
1536.00000,105.00000,25.00000,80.00000,3.00000,11.76190,12.00000,4.00000,2.00000,11.00000,8.75000,94.00000,146.00000,900.00000
1191.00000,92.00000,21.00000,71.00000,3.00000,10.60870,7.00000,6.00000,1.00000,20.00000,13.14286,78.00000,100.00000,400.00000
1297.00000,100.00000,33.00000,67.00000,2.00000,10.54000,6.00000,5.00000,0.00000,34.00000,16.66667,87.00000,93.00000,750.00000
1198.00000,86.00000,17.00000,69.00000,3.00000,11.15116,10.00000,6.00000,3.00000,0.00000,8.60000,74.00000,107.00000,350.00000
1792.00000,132.00000,45.00000,87.00000,3.00000,11.09091,12.00000,8.00000,0.00000,14.00000,11.00000,127.00000,152.00000,100.00000
1077.00000,77.00000,26.00000,51.00000,2.00000,11.28571,8.00000,3.00000,1.00000,33.00000,9.62500,72.00000,77.00000,150.00000
1186.00000,85.00000,21.00000,64.00000,3.00000,11.38824,7.00000,4.00000,2.00000,1.00000,12.14286,61.00000,106.00000,600.00000
1730.00000,133.00000,42.00000,91.00000,3.00000,10.56391,11.00000,7.00000,3.00000,34.00000,12.09091,110.00000,144.00000,850.00000
965.00000,80.00000,13.00000,67.00000,4.00000,9.76250,5.00000,3.00000,0.00000,33.00000,16.00000,64.00000,85.00000,250.00000
1758.00000,129.00000,35.00000,94.00000,2.00000,10.93023,13.00000,6.00000,2.00000,16.00000,9.92308,124.00000,148.00000,500.00000
2456.00000,167.00000,36.00000,131.00000,3.00000,11.91018,14.00000,10.00000,1.00000,14.00000,11.92857,122.00000,256.00000,300.00000
1459.00000,105.00000,27.00000,78.00000,4.00000,11.20952,10.00000,5.00000,2.00000,33.00000,10.50000,77.00000,137.00000,500.00000
949.00000,73.00000,15.00000,58.00000,4.00000,10.54795,7.00000,4.00000,0.00000,40.00000,10.42857,66.00000,82.00000,350.00000
2886.00000,202.00000,53.00000,149.00000,1.00000,11.26733,25.00000,8.00000,1.00000,18.00000,8.08000,175.00000,258.00000,500.00000
1314.00000,99.00000,27.00000,72.00000,5.00000,10.69697,8.00000,6.00000,0.00000,33.00000,12.37500,91.00000,107.00000,450.00000
961.00000,74.00000,17.00000,57.00000,1.00000,10.22973,8.00000,2.00000,1.00000,13.00000,9.25000,68.00000,75.00000,400.00000
1864.00000,129.00000,25.00000,104.00000,3.00000,11.44961,17.00000,6.00000,3.00000,17.00000,7.58824,114.00000,173.00000,900.00000
2115.00000,169.00000,36.00000,133.00000,2.00000,10.00592,10.00000,8.00000,0.00000,32.00000,16.90000,152.00000,173.00000,300.00000
2360.00000,165.00000,51.00000,114.00000,3.00000,11.73939,10.00000,7.00000,0.00000,36.00000,16.50000,153.00000,211.00000,700.00000
1122.00000,90.00000,20.00000,70.00000,4.00000,9.97778,7.00000,5.00000,1.00000,32.00000,12.85714,80.00000,94.00000,450.00000
1176.00000,89.00000,28.00000,61.00000,1.00000,10.80899,7.00000,6.00000,0.00000,42.00000,12.71429,73.00000,106.00000,250.00000
1453.00000,103.00000,22.00000,81.00000,1.00000,11.10680,16.00000,5.00000,8.00000,8.00000,6.43750,92.00000,136.00000,750.00000
1409.00000,109.00000,28.00000,81.00000,1.00000,10.32110,12.00000,6.00000,3.00000,23.00000,9.08333,87.00000,118.00000,850.00000
1720.00000,138.00000,30.00000,108.00000,2.00000,10.01449,9.00000,7.00000,0.00000,41.00000,15.33333,124.00000,146.00000,700.00000
1799.00000,115.00000,18.00000,97.00000,3.00000,11.93043,12.00000,6.00000,4.00000,4.00000,9.58333,103.00000,206.00000,900.00000
2039.00000,146.00000,27.00000,119.00000,3.00000,10.56164,13.00000,5.00000,0.00000,12.00000,11.23077,105.00000,188.00000,800.00000
932.00000,61.00000,12.00000,49.00000,3.00000,11.90164,8.00000,2.00000,0.00000,13.00000,7.62500,55.00000,88.00000,200.00000
1248.00000,93.00000,17.00000,76.00000,3.00000,10.74194,12.00000,5.00000,0.00000,11.00000,7.75000,80.00000,112.00000,550.00000
1574.00000,114.00000,36.00000,78.00000,3.00000,11.30702,7.00000,7.00000,0.00000,35.00000,16.28571,94.00000,150.00000,500.00000
2476.00000,186.00000,32.00000,154.00000,2.00000,10.84946,18.00000,11.00000,2.00000,13.00000,10.33333,158.00000,219.00000,1000.00000
1733.00000,121.00000,28.00000,93.00000,3.00000,11.33058,10.00000,8.00000,0.00000,19.00000,12.10000,98.00000,142.00000,750.00000
1216.00000,88.00000,22.00000,66.00000,4.00000,10.80682,14.00000,2.00000,4.00000,11.00000,6.28571,79.00000,100.00000,500.00000
2011.00000,156.00000,44.00000,112.00000,2.00000,10.53846,5.00000,5.00000,0.00000,74.00000,31.20000,129.00000,144.00000,200.00000
1170.00000,85.00000,15.00000,70.00000,3.00000,11.08235,7.00000,5.00000,1.00000,36.00000,12.14286,65.00000,112.00000,250.00000
