# nChar,nWords,nLongWords,nShortWords,mostFreqWordLen,avgWordLen,nSentences,nLongSentences,nShortSentences,mostFreqSentLen,avgSentLen,nDifferentWords,nStopwords, avaliacao
1582.00000,124.00000,4.00000,120.00000,5.00000,9.17742,28.00000,3.00000,22.00000,3.00000,4.42857,89.00000,141.00000,562.00000
1382.00000,112.00000,3.00000,109.00000,5.00000,9.66071,13.00000,4.00000,5.00000,8.00000,8.61538,66.00000,153.00000,562.00000
980.00000,85.00000,2.00000,83.00000,3.00000,8.61176,11.00000,3.00000,5.00000,0.00000,7.72727,62.00000,101.00000,562.00000
1044.00000,88.00000,2.00000,86.00000,2.00000,9.10227,1.00000,1.00000,0.00000,204.00000,88.00000,62.00000,116.00000,438.00000
1621.00000,139.00000,13.00000,126.00000,3.00000,9.16547,18.00000,5.00000,10.00000,10.00000,7.72222,90.00000,149.00000,625.00000
2273.00000,194.00000,12.00000,182.00000,3.00000,9.27320,5.00000,5.00000,0.00000,160.00000,38.80000,128.00000,243.00000,625.00000
967.00000,75.00000,9.00000,66.00000,1.00000,10.12000,7.00000,4.00000,0.00000,35.00000,10.71429,50.00000,111.00000,500.00000
1054.00000,81.00000,12.00000,69.00000,1.00000,10.19753,8.00000,4.00000,0.00000,35.00000,10.12500,55.00000,119.00000,438.00000
525.00000,50.00000,1.00000,49.00000,5.00000,8.30000,2.00000,2.00000,0.00000,44.00000,25.00000,37.00000,56.00000,438.00000
536.00000,45.00000,2.00000,43.00000,5.00000,9.44444,1.00000,1.00000,0.00000,103.00000,45.00000,34.00000,58.00000,562.00000
371.00000,38.00000,0.00000,38.00000,1.00000,7.10526,3.00000,1.00000,0.00000,42.00000,12.66667,26.00000,33.00000,438.00000
595.00000,49.00000,8.00000,41.00000,6.00000,9.51020,6.00000,1.00000,1.00000,19.00000,8.16667,38.00000,57.00000,500.00000
834.00000,71.00000,6.00000,65.00000,3.00000,9.19718,7.00000,4.00000,2.00000,9.00000,10.14286,54.00000,92.00000,562.00000
452.00000,40.00000,5.00000,35.00000,6.00000,8.75000,2.00000,1.00000,0.00000,72.00000,20.00000,35.00000,44.00000,438.00000
1082.00000,106.00000,4.00000,102.00000,3.00000,8.14151,2.00000,2.00000,0.00000,166.00000,53.00000,87.00000,99.00000,375.00000
655.00000,52.00000,2.00000,50.00000,6.00000,10.01923,1.00000,1.00000,0.00000,123.00000,52.00000,38.00000,71.00000,562.00000
479.00000,44.00000,4.00000,40.00000,3.00000,8.81818,1.00000,1.00000,0.00000,86.00000,44.00000,38.00000,42.00000,562.00000
950.00000,73.00000,7.00000,66.00000,2.00000,10.31507,5.00000,3.00000,1.00000,54.00000,14.60000,56.00000,90.00000,875.00000
1411.00000,116.00000,9.00000,107.00000,5.00000,9.40517,15.00000,4.00000,7.00000,7.00000,7.73333,87.00000,126.00000,688.00000
755.00000,59.00000,2.00000,57.00000,3.00000,10.01695,3.00000,2.00000,1.00000,8.00000,19.66667,50.00000,86.00000,500.00000
827.00000,62.00000,4.00000,58.00000,2.00000,10.20968,5.00000,5.00000,0.00000,42.00000,12.40000,51.00000,85.00000,625.00000
1302.00000,109.00000,2.00000,107.00000,3.00000,8.88991,15.00000,4.00000,8.00000,3.00000,7.26667,86.00000,130.00000,375.00000
724.00000,61.00000,7.00000,54.00000,3.00000,9.31148,5.00000,3.00000,2.00000,8.00000,12.20000,48.00000,79.00000,625.00000
827.00000,70.00000,1.00000,69.00000,5.00000,9.28571,6.00000,1.00000,0.00000,11.00000,11.66667,50.00000,87.00000,562.00000
575.00000,45.00000,7.00000,38.00000,6.00000,9.88889,7.00000,0.00000,1.00000,17.00000,6.42857,34.00000,49.00000,562.00000
423.00000,34.00000,6.00000,28.00000,3.00000,9.91176,4.00000,2.00000,1.00000,24.00000,8.50000,33.00000,36.00000,500.00000
638.00000,63.00000,5.00000,58.00000,6.00000,7.95238,3.00000,1.00000,1.00000,9.00000,21.00000,52.00000,34.00000,375.00000
746.00000,66.00000,4.00000,62.00000,3.00000,8.77273,5.00000,2.00000,1.00000,41.00000,13.20000,51.00000,66.00000,625.00000
1116.00000,83.00000,5.00000,78.00000,3.00000,10.40964,17.00000,2.00000,12.00000,10.00000,4.88235,65.00000,107.00000,750.00000
996.00000,88.00000,10.00000,78.00000,4.00000,8.93182,2.00000,1.00000,1.00000,3.00000,44.00000,68.00000,97.00000,562.00000
1167.00000,100.00000,3.00000,97.00000,5.00000,8.76000,4.00000,3.00000,0.00000,93.00000,25.00000,50.00000,112.00000,438.00000
826.00000,65.00000,9.00000,56.00000,2.00000,10.16923,6.00000,4.00000,2.00000,9.00000,10.83333,61.00000,81.00000,438.00000
1082.00000,83.00000,9.00000,74.00000,3.00000,9.89157,11.00000,5.00000,3.00000,0.00000,7.54545,55.00000,103.00000,500.00000
420.00000,32.00000,2.00000,30.00000,6.00000,10.40625,5.00000,3.00000,2.00000,3.00000,6.40000,31.00000,47.00000,625.00000
824.00000,70.00000,1.00000,69.00000,6.00000,9.27143,7.00000,4.00000,1.00000,33.00000,10.00000,54.00000,75.00000,562.00000
607.00000,77.00000,0.00000,77.00000,4.00000,6.28571,2.00000,2.00000,0.00000,21.00000,38.50000,64.00000,39.00000,500.00000
487.00000,46.00000,2.00000,44.00000,5.00000,8.36957,1.00000,1.00000,0.00000,93.00000,46.00000,38.00000,47.00000,500.00000
1020.00000,78.00000,4.00000,74.00000,3.00000,9.82051,8.00000,4.00000,3.00000,5.00000,9.75000,68.00000,100.00000,688.00000
1317.00000,115.00000,14.00000,101.00000,3.00000,9.22609,2.00000,2.00000,0.00000,188.00000,57.50000,76.00000,118.00000,750.00000
1039.00000,88.00000,9.00000,79.00000,6.00000,9.48864,3.00000,3.00000,0.00000,132.00000,29.33333,59.00000,95.00000,562.00000
799.00000,64.00000,2.00000,62.00000,2.00000,9.42188,8.00000,2.00000,2.00000,6.00000,8.00000,52.00000,78.00000,688.00000
794.00000,65.00000,2.00000,63.00000,2.00000,9.26154,8.00000,2.00000,2.00000,6.00000,8.12500,54.00000,77.00000,625.00000
1238.00000,124.00000,5.00000,119.00000,3.00000,7.52419,9.00000,3.00000,2.00000,0.00000,13.77778,92.00000,102.00000,562.00000
419.00000,41.00000,1.00000,40.00000,3.00000,8.17073,2.00000,2.00000,0.00000,34.00000,20.50000,41.00000,39.00000,500.00000
464.00000,57.00000,3.00000,54.00000,1.00000,6.14035,1.00000,1.00000,0.00000,104.00000,57.00000,38.00000,47.00000,0.00000
1178.00000,98.00000,2.00000,96.00000,2.00000,9.37755,4.00000,2.00000,1.00000,18.00000,24.50000,76.00000,139.00000,562.00000
497.00000,42.00000,4.00000,38.00000,3.00000,9.30952,9.00000,1.00000,6.00000,4.00000,4.66667,37.00000,54.00000,500.00000
1141.00000,101.00000,8.00000,93.00000,2.00000,8.89109,6.00000,5.00000,0.00000,75.00000,16.83333,79.00000,117.00000,500.00000
1316.00000,115.00000,9.00000,106.00000,2.00000,8.89565,9.00000,6.00000,2.00000,21.00000,12.77778,80.00000,140.00000,500.00000
982.00000,83.00000,5.00000,78.00000,5.00000,9.16867,14.00000,3.00000,8.00000,6.00000,5.92857,66.00000,95.00000,625.00000
1027.00000,86.00000,5.00000,81.00000,3.00000,9.53488,8.00000,2.00000,4.00000,8.00000,10.75000,66.00000,92.00000,500.00000
683.00000,62.00000,4.00000,58.00000,2.00000,8.54839,1.00000,1.00000,0.00000,135.00000,62.00000,48.00000,73.00000,562.00000
915.00000,68.00000,3.00000,65.00000,6.00000,10.75000,2.00000,2.00000,0.00000,41.00000,34.00000,51.00000,95.00000,562.00000
871.00000,76.00000,4.00000,72.00000,3.00000,8.77632,1.00000,1.00000,0.00000,166.00000,76.00000,52.00000,90.00000,438.00000
878.00000,81.00000,1.00000,80.00000,3.00000,8.35802,1.00000,1.00000,0.00000,176.00000,81.00000,55.00000,95.00000,500.00000
957.00000,92.00000,1.00000,91.00000,3.00000,8.15217,1.00000,1.00000,0.00000,197.00000,92.00000,60.00000,105.00000,625.00000
663.00000,62.00000,3.00000,59.00000,3.00000,8.61290,1.00000,1.00000,0.00000,125.00000,62.00000,50.00000,63.00000,562.00000
1171.00000,111.00000,4.00000,107.00000,3.00000,7.98198,14.00000,3.00000,7.00000,5.00000,7.92857,83.00000,108.00000,438.00000
808.00000,72.00000,3.00000,69.00000,3.00000,8.50000,4.00000,2.00000,1.00000,115.00000,18.00000,52.00000,84.00000,562.00000
414.00000,30.00000,3.00000,27.00000,6.00000,10.76667,4.00000,2.00000,2.00000,9.00000,7.50000,28.00000,42.00000,438.00000
599.00000,44.00000,0.00000,44.00000,3.00000,10.45455,2.00000,2.00000,0.00000,80.00000,22.00000,35.00000,88.00000,562.00000
737.00000,81.00000,2.00000,79.00000,3.00000,6.82716,1.00000,1.00000,0.00000,147.00000,81.00000,48.00000,66.00000,312.00000
514.00000,54.00000,2.00000,52.00000,3.00000,7.37037,1.00000,1.00000,0.00000,99.00000,54.00000,41.00000,45.00000,375.00000
407.00000,43.00000,1.00000,42.00000,4.00000,7.25581,1.00000,1.00000,0.00000,86.00000,43.00000,34.00000,43.00000,125.00000
633.00000,59.00000,1.00000,58.00000,3.00000,7.94915,5.00000,2.00000,3.00000,2.00000,11.80000,28.00000,67.00000,500.00000
317.00000,36.00000,1.00000,35.00000,4.00000,6.86111,1.00000,1.00000,0.00000,64.00000,36.00000,33.00000,28.00000,375.00000
480.00000,50.00000,0.00000,50.00000,1.00000,7.00000,1.00000,1.00000,0.00000,109.00000,50.00000,37.00000,59.00000,250.00000
1057.00000,109.00000,1.00000,108.00000,3.00000,7.55963,1.00000,1.00000,0.00000,217.00000,109.00000,61.00000,108.00000,438.00000
398.00000,40.00000,4.00000,36.00000,1.00000,7.95000,1.00000,1.00000,0.00000,78.00000,40.00000,33.00000,38.00000,250.00000
302.00000,32.00000,5.00000,27.00000,3.00000,7.21875,1.00000,1.00000,0.00000,56.00000,32.00000,28.00000,24.00000,312.00000
672.00000,50.00000,0.00000,50.00000,3.00000,10.58000,4.00000,2.00000,0.00000,48.00000,12.50000,33.00000,62.00000,750.00000
480.00000,44.00000,0.00000,44.00000,3.00000,8.52273,1.00000,1.00000,0.00000,102.00000,44.00000,32.00000,58.00000,438.00000
478.00000,38.00000,6.00000,32.00000,6.00000,10.18421,1.00000,1.00000,0.00000,79.00000,38.00000,35.00000,41.00000,312.00000
415.00000,36.00000,7.00000,29.00000,1.00000,9.25000,3.00000,1.00000,2.00000,7.00000,12.00000,27.00000,41.00000,438.00000
1166.00000,93.00000,4.00000,89.00000,2.00000,9.86022,5.00000,4.00000,0.00000,36.00000,18.60000,60.00000,141.00000,562.00000
357.00000,36.00000,1.00000,35.00000,5.00000,7.77778,2.00000,2.00000,0.00000,26.00000,18.00000,23.00000,40.00000,312.00000
379.00000,35.00000,2.00000,33.00000,6.00000,8.68571,1.00000,1.00000,0.00000,70.00000,35.00000,26.00000,35.00000,500.00000
410.00000,37.00000,5.00000,32.00000,3.00000,8.54054,4.00000,1.00000,0.00000,11.00000,9.25000,32.00000,42.00000,312.00000
576.00000,63.00000,5.00000,58.00000,5.00000,6.90476,5.00000,1.00000,1.00000,70.00000,12.60000,56.00000,54.00000,312.00000
1076.00000,102.00000,10.00000,92.00000,3.00000,7.79412,13.00000,2.00000,8.00000,1.00000,7.84615,74.00000,83.00000,438.00000
819.00000,93.00000,3.00000,90.00000,2.00000,6.66667,1.00000,1.00000,0.00000,163.00000,93.00000,62.00000,70.00000,438.00000
308.00000,25.00000,1.00000,24.00000,3.00000,9.44000,2.00000,2.00000,0.00000,20.00000,12.50000,15.00000,33.00000,250.00000
1139.00000,96.00000,11.00000,85.00000,2.00000,9.38542,5.00000,4.00000,1.00000,39.00000,19.20000,88.00000,115.00000,438.00000
705.00000,67.00000,2.00000,65.00000,5.00000,8.26866,1.00000,1.00000,0.00000,133.00000,67.00000,45.00000,66.00000,438.00000
1445.00000,146.00000,30.00000,116.00000,1.00000,8.04795,1.00000,1.00000,0.00000,265.00000,146.00000,93.00000,119.00000,312.00000
599.00000,55.00000,3.00000,52.00000,3.00000,8.40000,5.00000,3.00000,0.00000,32.00000,11.00000,36.00000,64.00000,438.00000
412.00000,33.00000,2.00000,31.00000,3.00000,9.60606,1.00000,1.00000,0.00000,76.00000,33.00000,20.00000,43.00000,375.00000
621.00000,56.00000,0.00000,56.00000,6.00000,8.75000,3.00000,2.00000,1.00000,9.00000,18.66667,37.00000,56.00000,562.00000
261.00000,38.00000,3.00000,35.00000,2.00000,5.39474,1.00000,1.00000,0.00000,54.00000,38.00000,31.00000,16.00000,375.00000
270.00000,22.00000,0.00000,22.00000,3.00000,9.45455,1.00000,1.00000,0.00000,61.00000,22.00000,18.00000,39.00000,188.00000
259.00000,23.00000,4.00000,19.00000,1.00000,8.95652,1.00000,1.00000,0.00000,53.00000,23.00000,22.00000,30.00000,250.00000
324.00000,30.00000,3.00000,27.00000,3.00000,8.40000,3.00000,2.00000,1.00000,24.00000,10.00000,25.00000,36.00000,125.00000
809.00000,84.00000,6.00000,78.00000,3.00000,7.38095,1.00000,1.00000,0.00000,159.00000,84.00000,64.00000,75.00000,438.00000
374.00000,29.00000,5.00000,24.00000,2.00000,10.51724,2.00000,1.00000,0.00000,16.00000,14.50000,25.00000,35.00000,500.00000
1002.00000,91.00000,11.00000,80.00000,1.00000,8.08791,1.00000,1.00000,0.00000,175.00000,91.00000,56.00000,84.00000,438.00000
1108.00000,86.00000,5.00000,81.00000,3.00000,9.83721,11.00000,4.00000,5.00000,0.00000,7.81818,65.00000,110.00000,562.00000
685.00000,77.00000,5.00000,72.00000,1.00000,6.77922,1.00000,1.00000,0.00000,150.00000,77.00000,45.00000,73.00000,250.00000
429.00000,39.00000,0.00000,39.00000,2.00000,8.56410,1.00000,1.00000,0.00000,89.00000,39.00000,37.00000,50.00000,562.00000
1096.00000,85.00000,5.00000,80.00000,3.00000,9.97647,12.00000,4.00000,6.00000,0.00000,7.08333,67.00000,112.00000,562.00000
369.00000,39.00000,0.00000,39.00000,3.00000,7.43590,1.00000,1.00000,0.00000,79.00000,39.00000,37.00000,40.00000,500.00000
1369.00000,111.00000,10.00000,101.00000,4.00000,9.52252,13.00000,6.00000,5.00000,5.00000,8.53846,86.00000,134.00000,625.00000
490.00000,42.00000,2.00000,40.00000,2.00000,9.35714,5.00000,3.00000,1.00000,3.00000,8.40000,40.00000,43.00000,500.00000
938.00000,92.00000,5.00000,87.00000,2.00000,7.93478,7.00000,2.00000,1.00000,14.00000,13.14286,65.00000,80.00000,625.00000
872.00000,83.00000,1.00000,82.00000,3.00000,8.09639,1.00000,1.00000,0.00000,178.00000,83.00000,43.00000,95.00000,375.00000
692.00000,61.00000,6.00000,55.00000,2.00000,8.54098,5.00000,4.00000,1.00000,1.00000,12.20000,44.00000,64.00000,625.00000
1118.00000,105.00000,6.00000,99.00000,3.00000,8.24762,1.00000,1.00000,0.00000,199.00000,105.00000,88.00000,94.00000,500.00000
1076.00000,97.00000,3.00000,94.00000,3.00000,8.57732,3.00000,3.00000,0.00000,131.00000,32.33333,81.00000,109.00000,500.00000
417.00000,35.00000,3.00000,32.00000,1.00000,9.65714,1.00000,1.00000,0.00000,80.00000,35.00000,30.00000,45.00000,500.00000
389.00000,40.00000,0.00000,40.00000,3.00000,7.60000,4.00000,2.00000,0.00000,25.00000,10.00000,26.00000,38.00000,562.00000
712.00000,71.00000,1.00000,70.00000,3.00000,7.50704,6.00000,3.00000,2.00000,3.00000,11.83333,45.00000,65.00000,562.00000
1189.00000,110.00000,2.00000,108.00000,5.00000,8.41818,5.00000,3.00000,2.00000,102.00000,22.00000,73.00000,124.00000,500.00000
775.00000,71.00000,3.00000,68.00000,6.00000,8.46479,6.00000,3.00000,1.00000,10.00000,11.83333,50.00000,66.00000,562.00000
944.00000,101.00000,4.00000,97.00000,3.00000,7.40594,3.00000,3.00000,0.00000,92.00000,33.66667,71.00000,82.00000,250.00000
845.00000,75.00000,6.00000,69.00000,3.00000,8.82667,8.00000,4.00000,3.00000,1.00000,9.37500,48.00000,86.00000,688.00000
861.00000,72.00000,4.00000,68.00000,3.00000,9.31944,9.00000,3.00000,5.00000,0.00000,8.00000,57.00000,97.00000,562.00000
784.00000,60.00000,8.00000,52.00000,5.00000,10.43333,6.00000,4.00000,0.00000,11.00000,10.00000,47.00000,71.00000,750.00000
1370.00000,97.00000,7.00000,90.00000,5.00000,11.21649,11.00000,6.00000,3.00000,32.00000,8.81818,71.00000,148.00000,688.00000
490.00000,44.00000,7.00000,37.00000,5.00000,9.18182,5.00000,1.00000,0.00000,16.00000,8.80000,40.00000,36.00000,750.00000
1028.00000,90.00000,5.00000,85.00000,3.00000,8.76667,6.00000,3.00000,1.00000,14.00000,15.00000,62.00000,106.00000,438.00000
230.00000,29.00000,5.00000,24.00000,1.00000,6.34483,1.00000,1.00000,0.00000,47.00000,29.00000,27.00000,18.00000,312.00000
1158.00000,96.00000,3.00000,93.00000,3.00000,9.17708,5.00000,3.00000,2.00000,0.00000,19.20000,71.00000,126.00000,625.00000
1196.00000,100.00000,7.00000,93.00000,5.00000,9.49000,4.00000,1.00000,1.00000,176.00000,25.00000,78.00000,117.00000,500.00000
1477.00000,118.00000,5.00000,113.00000,5.00000,9.47458,25.00000,4.00000,14.00000,0.00000,4.72000,78.00000,159.00000,562.00000
1152.00000,97.00000,10.00000,87.00000,6.00000,9.45361,6.00000,5.00000,0.00000,32.00000,16.16667,81.00000,111.00000,562.00000
1294.00000,102.00000,0.00000,102.00000,5.00000,9.82353,7.00000,5.00000,1.00000,66.00000,14.57143,67.00000,160.00000,625.00000
493.00000,69.00000,4.00000,65.00000,3.00000,5.59420,1.00000,1.00000,0.00000,105.00000,69.00000,58.00000,36.00000,125.00000
571.00000,49.00000,0.00000,49.00000,3.00000,8.91837,12.00000,2.00000,8.00000,0.00000,4.08333,40.00000,62.00000,562.00000
815.00000,74.00000,5.00000,69.00000,5.00000,8.64865,8.00000,2.00000,3.00000,16.00000,9.25000,55.00000,88.00000,562.00000
399.00000,40.00000,0.00000,40.00000,3.00000,7.70000,1.00000,1.00000,0.00000,91.00000,40.00000,33.00000,51.00000,438.00000
804.00000,71.00000,7.00000,64.00000,2.00000,9.14085,4.00000,4.00000,0.00000,40.00000,17.75000,58.00000,71.00000,625.00000
801.00000,74.00000,2.00000,72.00000,5.00000,8.64865,3.00000,3.00000,0.00000,25.00000,24.66667,50.00000,82.00000,438.00000
336.00000,28.00000,3.00000,25.00000,5.00000,9.67857,1.00000,1.00000,0.00000,61.00000,28.00000,23.00000,33.00000,375.00000
733.00000,69.00000,5.00000,64.00000,5.00000,8.24638,8.00000,2.00000,3.00000,3.00000,8.62500,52.00000,56.00000,562.00000
788.00000,76.00000,3.00000,73.00000,2.00000,8.25000,4.00000,3.00000,0.00000,73.00000,19.00000,59.00000,74.00000,500.00000
431.00000,33.00000,4.00000,29.00000,5.00000,10.54545,4.00000,2.00000,0.00000,13.00000,8.25000,27.00000,41.00000,438.00000
1417.00000,140.00000,9.00000,131.00000,2.00000,7.95000,7.00000,5.00000,1.00000,3.00000,20.00000,88.00000,133.00000,438.00000
788.00000,70.00000,6.00000,64.00000,2.00000,8.72857,5.00000,3.00000,1.00000,64.00000,14.00000,58.00000,96.00000,500.00000
605.00000,46.00000,7.00000,39.00000,3.00000,10.41304,6.00000,3.00000,2.00000,3.00000,7.66667,39.00000,62.00000,625.00000
818.00000,71.00000,3.00000,68.00000,4.00000,8.95775,3.00000,3.00000,0.00000,81.00000,23.66667,56.00000,88.00000,812.00000
977.00000,86.00000,10.00000,76.00000,3.00000,8.97674,2.00000,1.00000,1.00000,178.00000,43.00000,66.00000,95.00000,500.00000
1252.00000,102.00000,0.00000,102.00000,2.00000,9.33333,5.00000,5.00000,0.00000,32.00000,20.40000,71.00000,138.00000,438.00000
633.00000,58.00000,1.00000,57.00000,2.00000,8.53448,10.00000,3.00000,6.00000,0.00000,5.80000,51.00000,60.00000,500.00000
751.00000,57.00000,5.00000,52.00000,3.00000,10.01754,8.00000,3.00000,2.00000,1.00000,7.12500,49.00000,83.00000,625.00000
1030.00000,103.00000,5.00000,98.00000,6.00000,7.68932,3.00000,3.00000,0.00000,56.00000,34.33333,66.00000,81.00000,562.00000
543.00000,51.00000,2.00000,49.00000,3.00000,8.23529,1.00000,1.00000,0.00000,103.00000,51.00000,35.00000,52.00000,625.00000
418.00000,37.00000,2.00000,35.00000,6.00000,9.18919,2.00000,2.00000,0.00000,30.00000,18.50000,35.00000,40.00000,562.00000
519.00000,54.00000,1.00000,53.00000,3.00000,7.37037,1.00000,1.00000,0.00000,115.00000,54.00000,44.00000,61.00000,562.00000
974.00000,120.00000,7.00000,113.00000,2.00000,6.45000,1.00000,1.00000,0.00000,180.00000,120.00000,86.00000,60.00000,250.00000
972.00000,81.00000,5.00000,76.00000,3.00000,9.62963,1.00000,1.00000,0.00000,190.00000,81.00000,54.00000,109.00000,500.00000
1714.00000,182.00000,20.00000,162.00000,5.00000,7.65385,3.00000,3.00000,0.00000,74.00000,60.66667,125.00000,130.00000,438.00000
1754.00000,158.00000,10.00000,148.00000,3.00000,8.92405,2.00000,2.00000,0.00000,260.00000,79.00000,88.00000,163.00000,750.00000
2006.00000,152.00000,5.00000,147.00000,3.00000,9.88816,2.00000,2.00000,0.00000,25.00000,76.00000,97.00000,222.00000,500.00000
638.00000,59.00000,10.00000,49.00000,6.00000,8.67797,5.00000,2.00000,2.00000,1.00000,11.80000,50.00000,49.00000,438.00000
521.00000,51.00000,1.00000,50.00000,5.00000,8.00000,2.00000,2.00000,0.00000,43.00000,25.50000,38.00000,55.00000,500.00000
997.00000,91.00000,11.00000,80.00000,1.00000,8.12088,2.00000,2.00000,0.00000,49.00000,45.50000,58.00000,84.00000,438.00000
468.00000,50.00000,0.00000,50.00000,2.00000,7.44000,1.00000,1.00000,0.00000,94.00000,50.00000,42.00000,44.00000,438.00000
686.00000,78.00000,5.00000,73.00000,1.00000,6.78205,1.00000,1.00000,0.00000,153.00000,78.00000,43.00000,75.00000,375.00000
1479.00000,107.00000,11.00000,96.00000,2.00000,10.68224,10.00000,5.00000,3.00000,10.00000,10.70000,78.00000,174.00000,688.00000
826.00000,85.00000,1.00000,84.00000,3.00000,7.48235,3.00000,3.00000,0.00000,72.00000,28.33333,57.00000,87.00000,312.00000
460.00000,53.00000,5.00000,48.00000,3.00000,6.86792,4.00000,2.00000,1.00000,26.00000,13.25000,36.00000,37.00000,500.00000
560.00000,50.00000,1.00000,49.00000,2.00000,9.00000,1.00000,1.00000,0.00000,103.00000,50.00000,41.00000,53.00000,625.00000
898.00000,79.00000,6.00000,73.00000,3.00000,8.88608,1.00000,1.00000,0.00000,176.00000,79.00000,62.00000,97.00000,500.00000
499.00000,57.00000,4.00000,53.00000,2.00000,6.85965,1.00000,1.00000,0.00000,103.00000,57.00000,50.00000,46.00000,250.00000
338.00000,38.00000,5.00000,33.00000,2.00000,7.00000,1.00000,1.00000,0.00000,68.00000,38.00000,24.00000,30.00000,375.00000
653.00000,58.00000,6.00000,52.00000,3.00000,8.63793,2.00000,2.00000,0.00000,72.00000,29.00000,50.00000,61.00000,562.00000
552.00000,50.00000,4.00000,46.00000,6.00000,8.54000,5.00000,2.00000,1.00000,7.00000,10.00000,40.00000,50.00000,562.00000
318.00000,20.00000,0.00000,20.00000,3.00000,12.30000,2.00000,1.00000,1.00000,2.00000,10.00000,14.00000,45.00000,250.00000
576.00000,54.00000,1.00000,53.00000,1.00000,8.35185,2.00000,2.00000,0.00000,26.00000,27.00000,42.00000,59.00000,438.00000
284.00000,24.00000,0.00000,24.00000,3.00000,9.45833,1.00000,1.00000,0.00000,58.00000,24.00000,22.00000,34.00000,500.00000
75.00000,4.00000,0.00000,4.00000,2.00000,14.00000,2.00000,0.00000,2.00000,9.00000,2.00000,4.00000,10.00000,0.00000
705.00000,70.00000,4.00000,66.00000,1.00000,7.92857,1.00000,1.00000,0.00000,146.00000,70.00000,54.00000,76.00000,375.00000
395.00000,41.00000,0.00000,41.00000,6.00000,7.56098,1.00000,1.00000,0.00000,86.00000,41.00000,31.00000,45.00000,250.00000
352.00000,39.00000,2.00000,37.00000,2.00000,7.10256,1.00000,1.00000,0.00000,68.00000,39.00000,29.00000,29.00000,250.00000
468.00000,43.00000,0.00000,43.00000,4.00000,8.00000,2.00000,1.00000,0.00000,73.00000,21.50000,32.00000,45.00000,375.00000
642.00000,75.00000,1.00000,74.00000,6.00000,7.01333,1.00000,1.00000,0.00000,115.00000,75.00000,24.00000,40.00000,125.00000
402.00000,45.00000,0.00000,45.00000,5.00000,6.80000,1.00000,1.00000,0.00000,77.00000,45.00000,30.00000,32.00000,312.00000
1463.00000,131.00000,12.00000,119.00000,2.00000,8.36641,17.00000,3.00000,9.00000,8.00000,7.70588,88.00000,129.00000,500.00000
934.00000,92.00000,2.00000,90.00000,2.00000,7.90217,1.00000,1.00000,0.00000,186.00000,92.00000,68.00000,94.00000,625.00000
719.00000,73.00000,1.00000,72.00000,1.00000,7.26027,1.00000,1.00000,0.00000,159.00000,73.00000,55.00000,86.00000,375.00000
878.00000,105.00000,2.00000,103.00000,3.00000,6.24762,7.00000,3.00000,3.00000,1.00000,15.00000,60.00000,71.00000,688.00000
405.00000,35.00000,1.00000,34.00000,1.00000,9.02857,1.00000,1.00000,0.00000,85.00000,35.00000,31.00000,50.00000,625.00000
559.00000,44.00000,4.00000,40.00000,3.00000,10.09091,3.00000,2.00000,0.00000,18.00000,14.66667,36.00000,66.00000,438.00000
432.00000,33.00000,3.00000,30.00000,3.00000,10.33333,2.00000,2.00000,0.00000,59.00000,16.50000,30.00000,54.00000,312.00000
521.00000,47.00000,3.00000,44.00000,3.00000,9.17021,1.00000,1.00000,0.00000,91.00000,47.00000,41.00000,44.00000,562.00000
550.00000,53.00000,7.00000,46.00000,3.00000,8.30189,1.00000,1.00000,0.00000,99.00000,53.00000,47.00000,46.00000,500.00000
1203.00000,108.00000,6.00000,102.00000,3.00000,8.83333,4.00000,3.00000,1.00000,105.00000,27.00000,84.00000,106.00000,625.00000
1354.00000,127.00000,8.00000,119.00000,5.00000,8.37008,5.00000,3.00000,1.00000,35.00000,25.40000,95.00000,124.00000,625.00000
1395.00000,125.00000,11.00000,114.00000,5.00000,8.56800,13.00000,6.00000,5.00000,7.00000,9.61538,94.00000,125.00000,625.00000
1195.00000,115.00000,1.00000,114.00000,3.00000,7.92174,14.00000,3.00000,8.00000,8.00000,8.21429,71.00000,114.00000,562.00000
768.00000,84.00000,2.00000,82.00000,5.00000,6.92857,15.00000,1.00000,11.00000,8.00000,5.60000,55.00000,53.00000,500.00000
606.00000,70.00000,0.00000,70.00000,1.00000,6.71429,1.00000,1.00000,0.00000,123.00000,70.00000,62.00000,53.00000,0.00000
406.00000,44.00000,2.00000,42.00000,3.00000,7.04545,1.00000,1.00000,0.00000,85.00000,44.00000,31.00000,41.00000,312.00000
350.00000,35.00000,1.00000,34.00000,3.00000,7.65714,1.00000,1.00000,0.00000,72.00000,35.00000,29.00000,37.00000,250.00000
786.00000,67.00000,3.00000,64.00000,3.00000,8.71642,2.00000,2.00000,0.00000,72.00000,33.50000,47.00000,68.00000,500.00000
905.00000,82.00000,7.00000,75.00000,5.00000,8.68293,5.00000,2.00000,2.00000,5.00000,16.40000,61.00000,86.00000,438.00000
580.00000,49.00000,2.00000,47.00000,6.00000,9.48980,6.00000,3.00000,2.00000,32.00000,8.16667,43.00000,56.00000,562.00000
1227.00000,103.00000,7.00000,96.00000,3.00000,9.38835,2.00000,2.00000,0.00000,162.00000,51.50000,73.00000,125.00000,438.00000
